date,year,locality,estimated_value,sale_price,property,residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,face,year_from_date,month_num,month_name,year_month,price_diff,pct_diff,valuation_status,sale_price_outlier_flag,estimated_value_outlier_flag,price_diff_outlier_flag,pct_diff_outlier_flag
2009-03-21,2009,Unknown,88130.0,81250.0,Single Family,Detached House,3,1,1026.0,1.025953,North,2009,3,March,2009-03,-6880.0,-7.80664926812663,Undervalued,False,False,False,False
2009-03-21,2009,Greenwich,1285480.0,2150000.0,Single Family,Detached House,3,2,1021.0,1.025953,West,2009,3,March,2009-03,864520.0,67.25269938077605,Overvalued,True,True,True,False
2009-03-22,2009,Norwalk,219100.0,427000.0,Single Family,Detached House,3,3,1021.0,1.025953,West,2009,3,March,2009-03,207900.0,94.88817891373802,Overvalued,False,False,False,False
2009-03-23,2009,Norwalk,382900.0,777500.0,Single Family,Detached House,3,2,900.0,1.025953,East,2009,3,March,2009-03,394600.0,103.05562810133193,Overvalued,False,False,False,False
2009-03-27,2009,Norwalk,286090.0,520000.0,?,Detached House,3,1,1058.0,1.025953,East,2009,3,March,2009-03,233910.0,81.76098430563809,Overvalued,False,False,False,False
2009-03-27,2009,Fairfield,385140.0,485000.0,Single Family,Detached House,3,1,1021.0,1.025953,East,2009,3,March,2009-03,99860.0,25.928233888975438,Overvalued,False,False,False,False
2009-03-28,2009,Fairfield,377650.0,450000.0,?,Detached House,3,3,1100.0,1.025953,West,2009,3,March,2009-03,72350.0,19.15795048325169,Overvalued,False,False,False,False
2009-03-28,2009,Norwalk,202670.0,403000.0,Single Family,Detached House,3,1,1021.0,1.025953,East,2009,3,March,2009-03,200330.0,98.8454137267479,Overvalued,False,False,False,False
2009-03-28,2009,Fairfield,541030.0,750000.0,?,Detached House,3,3,1079.0,1.025953,North,2009,3,March,2009-03,208970.0,38.62447553740088,Overvalued,False,False,False,False
2009-03-28,2009,Bridgeport,109130.0,235000.0,Single Family,Detached House,3,3,985.0,1.025953,South,2009,3,March,2009-03,125870.0,115.33950334463484,Overvalued,False,False,False,False
2009-03-29,2009,Bridgeport,72380.0,249900.0,Two Family,Duplex,4,4,1347.0,1.025953,South,2009,3,March,2009-03,177520.0,245.26112185686654,Overvalued,False,False,False,True
2009-03-30,2009,Norwalk,262500.0,412000.0,Single Family,Detached House,3,3,1064.0,1.025953,South,2009,3,March,2009-03,149500.0,56.952380952380956,Overvalued,False,False,False,False
2009-03-30,2009,Greenwich,8028860.0,8236500.0,Single Family,Detached House,3,1,1055.0,1.025953,North,2009,3,March,2009-03,207640.0,2.5861703903169317,Fair,True,True,False,False
2009-03-30,2009,Fairfield,342930.0,820000.0,Single Family,Detached House,3,2,924.0,1.025953,East,2009,3,March,2009-03,477070.0,139.1158545475753,Overvalued,False,False,False,False
2009-03-30,2009,Waterbury,16660.0,15000.0,Three Family,Triplex,6,4,1978.0,1.025953,South,2009,3,March,2009-03,-1660.0,-9.963985594237695,Undervalued,False,False,False,False
2009-03-30,2009,Bridgeport,155960.0,355000.0,Three Family,Triplex,6,5,2146.0,1.025953,South,2009,3,March,2009-03,199040.0,127.6224672993075,Overvalued,False,False,False,False
2009-03-30,2009,Bridgeport,126420.0,177500.0,Single Family,Detached House,3,3,931.0,1.025953,North,2009,3,March,2009-03,51080.0,40.40499920898592,Overvalued,False,False,False,False
2009-03-30,2009,Waterbury,99260.0,295000.0,Four Family,Fourplex,8,6,2983.0,1.025953,North,2009,3,March,2009-03,195740.0,197.19927463227887,Overvalued,False,False,False,True
2009-03-30,2009,Unknown,2359840.0,3400000.0,Single Family,Detached House,3,3,1062.0,1.025953,South,2009,3,March,2009-03,1040160.0,44.077564580649536,Overvalued,True,True,True,False
2009-03-30,2009,Bridgeport,112910.0,299750.0,Single Family,Detached House,3,3,919.0,1.025953,West,2009,3,March,2009-03,186840.0,165.4769285271455,Overvalued,False,False,False,True
2009-04-02,2009,Fairfield,303170.0,490000.0,Single Family,Detached House,3,1,1021.0,1.025953,West,2009,4,April,2009-04,186830.0,61.625490648810896,Overvalued,False,False,False,False
2009-04-02,2009,Waterbury,62930.0,196000.0,Three Family,Triplex,6,5,1953.0,1.025953,South,2009,4,April,2009-04,133070.0,211.45717463848717,Overvalued,False,False,False,True
2009-04-02,2009,Norwalk,224770.0,430000.0,Single Family,Detached House,3,2,1091.0,1.025953,East,2009,4,April,2009-04,205230.0,91.30666903946256,Overvalued,False,False,False,False
2009-04-02,2009,Unknown,53410.0,144000.0,Two Family,Duplex,4,3,1386.0,1.025953,East,2009,4,April,2009-04,90590.0,169.61243212881482,Overvalued,False,False,False,True
2009-04-02,2009,Waterbury,107100.0,250000.0,?,Detached House,3,2,1021.0,1.025953,South,2009,4,April,2009-04,142900.0,133.4267040149393,Overvalued,False,False,False,False
2009-04-02,2009,Waterbury,104160.0,269900.0,?,Duplex,4,4,1349.0,1.025953,West,2009,4,April,2009-04,165740.0,159.1205837173579,Overvalued,False,False,False,True
2009-04-03,2009,Norwalk,255710.0,462000.0,?,Detached House,3,1,1022.0,1.025953,West,2009,4,April,2009-04,206290.0,80.67341910758282,Overvalued,False,False,False,False
2009-04-03,2009,Bridgeport,125370.0,270000.0,Single Family,Detached House,3,1,982.0,1.025953,West,2009,4,April,2009-04,144630.0,115.36252692031586,Overvalued,False,False,False,False
2009-04-03,2009,Waterbury,226660.0,320000.0,Single Family,Detached House,3,2,1061.0,1.025953,East,2009,4,April,2009-04,93340.0,41.180622959498805,Overvalued,False,False,False,False
2009-04-03,2009,Unknown,135801.0,390000.0,Three Family,Triplex,6,5,2143.0,1.025953,South,2009,4,April,2009-04,254199.0,187.18492500055228,Overvalued,False,False,False,True
2009-04-03,2009,Fairfield,387170.0,515000.0,Single Family,Detached House,3,3,1093.0,1.025953,West,2009,4,April,2009-04,127830.0,33.01650437792185,Overvalued,False,False,False,False
2009-04-03,2009,Norwalk,218330.0,407500.0,Single Family,Detached House,3,1,1014.0,1.025953,North,2009,4,April,2009-04,189170.0,86.64407090184582,Overvalued,False,False,False,False
2009-04-04,2009,Waterbury,101430.0,329000.0,Three Family,Triplex,6,6,2019.0,1.025953,North,2009,4,April,2009-04,227570.0,224.3616287094548,Overvalued,False,False,False,True
2009-04-05,2009,Bridgeport,245210.0,445000.0,Single Family,Detached House,3,3,980.0,1.025953,East,2009,4,April,2009-04,199790.0,81.47710126014437,Overvalued,False,False,False,False
2009-04-05,2009,Bridgeport,42420.0,52000.0,Two Family,Duplex,4,2,1372.0,1.025953,South,2009,4,April,2009-04,9580.0,22.583686940122583,Overvalued,False,False,False,False
2009-04-05,2009,Greenwich,1597610.0,3150000.0,Single Family,Detached House,3,1,947.0,1.025953,West,2009,4,April,2009-04,1552390.0,97.16952197344784,Overvalued,True,True,True,False
2009-04-05,2009,Waterbury,129010.0,270000.0,Single Family,Detached House,3,2,991.0,1.025953,West,2009,4,April,2009-04,140990.0,109.28610185256957,Overvalued,False,False,False,False
2009-04-05,2009,Norwalk,812630.0,1695000.0,Single Family,Detached House,3,1,923.0,1.025953,South,2009,4,April,2009-04,882370.0,108.58201149354565,Overvalued,True,False,True,False
2009-04-05,2009,Norwalk,251790.0,425000.0,Single Family,Detached House,3,2,950.0,1.025953,West,2009,4,April,2009-04,173210.0,68.79145319512293,Overvalued,False,False,False,False
2009-04-05,2009,Greenwich,4705820.0,6750000.0,Single Family,Detached House,3,3,986.0,1.025953,North,2009,4,April,2009-04,2044180.0,43.43940057205758,Overvalued,True,True,True,False
2009-04-09,2009,Bridgeport,118440.0,285000.0,Single Family,Detached House,3,1,973.0,1.025953,East,2009,4,April,2009-04,166560.0,140.62816616008104,Overvalued,False,False,False,False
2009-04-09,2009,Greenwich,5630730.0,7000000.0,Single Family,Detached House,3,2,999.0,1.025953,North,2009,4,April,2009-04,1369270.0,24.317806039359017,Overvalued,True,True,True,False
2009-04-09,2009,Bridgeport,176750.0,257000.0,Three Family,Triplex,6,4,1804.0,1.025953,East,2009,4,April,2009-04,80250.0,45.403111739745405,Overvalued,False,False,False,False
2009-04-09,2009,Unknown,77280.0,239900.0,Two Family,Duplex,4,3,1322.0,1.025953,North,2009,4,April,2009-04,162620.0,210.4296066252588,Overvalued,False,False,False,True
2009-04-10,2009,Fairfield,343980.0,410000.0,Single Family,Detached House,3,1,991.0,1.025953,West,2009,4,April,2009-04,66020.0,19.192976335833478,Overvalued,False,False,False,False
2009-04-10,2009,Norwalk,207760.0,375000.0,Single Family,Detached House,3,2,1035.0,1.025953,South,2009,4,April,2009-04,167240.0,80.49672699268386,Overvalued,False,False,False,False
2009-04-11,2009,Greenwich,1120350.0,1575000.0,Single Family,Detached House,3,3,945.0,1.025953,South,2009,4,April,2009-04,454650.0,40.58106841611996,Overvalued,True,True,False,False
2009-04-11,2009,Bridgeport,113680.0,185000.0,Single Family,Detached House,3,3,972.0,1.025953,East,2009,4,April,2009-04,71320.0,62.7375087966221,Overvalued,False,False,False,False
2009-04-11,2009,Greenwich,634200.0,860000.0,Single Family,Detached House,3,3,1083.0,1.025953,North,2009,4,April,2009-04,225800.0,35.603910438347526,Overvalued,False,False,False,False
2009-04-12,2009,Bridgeport,11830.0,206000.0,Single Family,Detached House,3,1,913.0,1.025953,East,2009,4,April,2009-04,194170.0,1641.3355874894337,Overvalued,False,False,False,True
2009-04-12,2009,Bridgeport,116060.0,125185.0,Single Family,Detached House,3,2,1024.0,1.025953,South,2009,4,April,2009-04,9125.0,7.862312596932621,Overvalued,False,False,False,False
2009-04-13,2009,Waterbury,66780.0,245000.0,Three Family,Triplex,6,5,1806.0,1.025953,West,2009,4,April,2009-04,178220.0,266.8763102725367,Overvalued,False,False,False,True
2009-04-13,2009,Norwalk,292530.0,402000.0,Single Family,Detached House,3,1,1021.0,1.025953,West,2009,4,April,2009-04,109470.0,37.42180289201107,Overvalued,False,False,False,False
2009-04-13,2009,Norwalk,1336580.0,1675000.0,Single Family,Detached House,3,3,1021.0,1.025953,South,2009,4,April,2009-04,338420.0,25.319846174564937,Overvalued,True,True,False,False
2009-04-13,2009,Norwalk,371210.0,605000.0,Single Family,Detached House,3,2,992.0,1.025953,West,2009,4,April,2009-04,233790.0,62.98052315400986,Overvalued,False,False,False,False
2009-04-13,2009,Waterbury,60620.0,164000.0,?,Detached House,3,1,1098.0,1.025953,East,2009,4,April,2009-04,103380.0,170.53777631144837,Overvalued,False,False,False,True
2009-04-16,2009,Bridgeport,115850.0,243750.0,Two Family,Duplex,4,2,1241.0,1.025953,North,2009,4,April,2009-04,127900.0,110.40138109624516,Overvalued,False,False,False,False
2009-04-17,2009,Greenwich,2624790.0,2899000.0,Single Family,Detached House,3,3,1044.0,1.025953,East,2009,4,April,2009-04,274210.0,10.446930992574643,Overvalued,True,True,False,False
2009-04-17,2009,Greenwich,443940.0,515000.0,?,Detached House,3,1,1018.0,1.025953,South,2009,4,April,2009-04,71060.0,16.006667567689327,Overvalued,False,False,False,False
2009-04-17,2009,Fairfield,521150.0,670000.0,Single Family,Detached House,3,1,996.0,1.025953,North,2009,4,April,2009-04,148850.0,28.561834404681953,Overvalued,False,False,False,False
2009-04-18,2009,Bridgeport,71680.0,164000.0,Single Family,Detached House,3,1,1054.0,1.025953,South,2009,4,April,2009-04,92320.0,128.79464285714286,Overvalued,False,False,False,False
2009-04-18,2009,Fairfield,869680.0,1387500.0,Single Family,Detached House,3,1,1021.0,1.025953,East,2009,4,April,2009-04,517820.0,59.541440529850064,Overvalued,True,False,True,False
2009-04-18,2009,Waterbury,59710.0,235000.0,?,Triplex,6,5,1993.0,1.025953,East,2009,4,April,2009-04,175290.0,293.56891642940883,Overvalued,False,False,False,True
2009-04-19,2009,Unknown,75810.0,193400.0,Two Family,Duplex,4,4,1307.0,1.025953,West,2009,4,April,2009-04,117590.0,155.11146286769554,Overvalued,False,False,False,False
2009-04-19,2009,Greenwich,134330.0,1500000.0,Single Family,Detached House,3,1,913.0,1.025953,South,2009,4,April,2009-04,1365670.0,1016.6530186853272,Overvalued,True,False,True,True
2009-04-20,2009,Bridgeport,184800.0,130000.0,Single Family,Detached House,3,3,909.0,1.025953,North,2009,4,April,2009-04,-54800.0,-29.653679653679653,Undervalued,False,False,False,False
2009-04-20,2009,Greenwich,1749930.0,3140000.0,Single Family,Detached House,3,2,1021.0,1.025953,North,2009,4,April,2009-04,1390070.0,79.43574885852577,Overvalued,True,True,True,False
2009-04-20,2009,Waterbury,37170.0,84900.0,Single Family,Detached House,3,3,1033.0,1.025953,East,2009,4,April,2009-04,47730.0,128.41000807102503,Overvalued,False,False,False,False
2009-04-23,2009,Bridgeport,113890.0,225000.0,Two Family,Duplex,4,3,1021.0,1.025953,North,2009,4,April,2009-04,111110.0,97.55904820440776,Overvalued,False,False,False,False
2009-04-23,2009,Greenwich,2179380.0,2650000.0,Single Family,Detached House,3,2,1094.0,1.025953,North,2009,4,April,2009-04,470620.0,21.594214868448823,Overvalued,True,True,False,False
2009-04-23,2009,Fairfield,1291710.0,1750000.0,?,Detached House,3,3,950.0,1.025953,North,2009,4,April,2009-04,458290.0,35.479325854874546,Overvalued,True,True,False,False
2009-04-23,2009,Greenwich,641690.0,1200000.0,Single Family,Detached House,3,3,967.0,1.025953,East,2009,4,April,2009-04,558310.0,87.00618678801291,Overvalued,False,False,True,False
2009-04-23,2009,Fairfield,376880.0,710000.0,Single Family,Detached House,3,2,926.0,1.025953,South,2009,4,April,2009-04,333120.0,88.38887709615793,Overvalued,False,False,False,False
2009-04-24,2009,Fairfield,389900.0,389900.0,Single Family,Detached House,3,1,1023.0,1.025953,East,2009,4,April,2009-04,0.0,0.0,Fair,False,False,False,False
2009-04-24,2009,Norwalk,340883.0,702500.0,Single Family,Detached House,3,2,945.0,1.025953,South,2009,4,April,2009-04,361617.0,106.08243884265276,Overvalued,False,False,False,False
2009-04-24,2009,Norwalk,248360.0,455000.0,Single Family,Detached House,3,1,1023.0,1.025953,North,2009,4,April,2009-04,206640.0,83.20180383314543,Overvalued,False,False,False,False
2009-04-25,2009,Bridgeport,176890.0,320000.0,Single Family,Detached House,3,3,1021.0,1.025953,South,2009,4,April,2009-04,143110.0,80.90338628526203,Overvalued,False,False,False,False
2009-04-25,2009,Unknown,397390.0,560000.0,?,Detached House,3,3,926.0,1.025953,West,2009,4,April,2009-04,162610.0,40.919499735775936,Overvalued,False,False,False,False
2009-04-25,2009,Waterbury,62580.0,159900.0,Single Family,Detached House,3,3,1041.0,1.025953,East,2009,4,April,2009-04,97320.0,155.5129434324065,Overvalued,False,False,False,False
2009-04-25,2009,Fairfield,433440.0,805000.0,Single Family,Detached House,3,3,1032.0,1.025953,North,2009,4,April,2009-04,371560.0,85.72351421188631,Overvalued,False,False,False,False
2009-04-25,2009,Bridgeport,60831.0,140000.0,Single Family,Detached House,3,3,1061.0,1.025953,North,2009,4,April,2009-04,79169.0,130.14581381203664,Overvalued,False,False,False,False
2009-04-25,2009,Greenwich,699790.0,1265000.0,?,Detached House,3,3,922.0,1.025953,West,2009,4,April,2009-04,565210.0,80.76851626916647,Overvalued,False,False,True,False
2009-04-26,2009,Unknown,70210.0,160000.0,Single Family,Detached House,3,3,1008.0,1.025953,West,2009,4,April,2009-04,89790.0,127.88776527560177,Overvalued,False,False,False,False
2009-04-27,2009,Waterbury,104090.0,254000.0,Single Family,Detached House,3,2,1010.0,1.025953,South,2009,4,April,2009-04,149910.0,144.01959842444037,Overvalued,False,False,False,False
2009-04-27,2009,Bridgeport,96390.0,175000.0,?,Detached House,3,2,985.0,1.025953,East,2009,4,April,2009-04,78610.0,81.55410312273057,Overvalued,False,False,False,False
2009-04-27,2009,Bridgeport,183330.0,316000.0,Single Family,Detached House,3,3,961.0,1.025953,West,2009,4,April,2009-04,132670.0,72.36677030491462,Overvalued,False,False,False,False
2009-04-27,2009,Fairfield,437500.0,579000.0,Single Family,Detached House,3,1,1021.0,1.025953,East,2009,4,April,2009-04,141500.0,32.34285714285715,Overvalued,False,False,False,False
2009-04-30,2009,Norwalk,297780.0,570000.0,Single Family,Detached House,3,2,976.0,1.025953,West,2009,4,April,2009-04,272220.0,91.41648196655248,Overvalued,False,False,False,False
2009-04-30,2009,Fairfield,1150590.0,2000000.0,Single Family,Detached House,3,3,1033.0,1.025953,West,2009,4,April,2009-04,849410.0,73.82386427832677,Overvalued,True,True,True,False
2009-04-30,2009,Greenwich,1313340.0,3200000.0,Single Family,Detached House,3,3,1012.0,1.025953,South,2009,4,April,2009-04,1886660.0,143.65358551479434,Overvalued,True,True,True,False
2009-04-30,2009,Fairfield,412650.0,399000.0,Single Family,Detached House,3,2,1055.0,1.025953,East,2009,4,April,2009-04,-13650.0,-3.307888040712468,Fair,False,False,False,False
2009-04-30,2009,Norwalk,304850.0,560000.0,Single Family,Detached House,3,3,1018.0,1.025953,East,2009,4,April,2009-04,255150.0,83.69690011481056,Overvalued,False,False,False,False
2009-04-30,2009,Waterbury,104230.0,243000.0,Single Family,Detached House,3,2,1074.0,1.025953,West,2009,4,April,2009-04,138770.0,133.13825194281875,Overvalued,False,False,False,False
2009-05-01,2009,Waterbury,3500.0,195900.0,Single Family,Detached House,3,2,988.0,1.025953,West,2009,5,May,2009-05,192400.0,5497.142857142857,Overvalued,False,False,False,True
2009-05-01,2009,Unknown,427420.0,610000.0,Single Family,Detached House,3,3,955.0,1.025953,East,2009,5,May,2009-05,182580.0,42.716765710542326,Overvalued,False,False,False,False
2009-05-01,2009,Fairfield,489580.0,715000.0,Single Family,Detached House,3,2,1072.0,1.025953,North,2009,5,May,2009-05,225420.0,46.04354753053638,Overvalued,False,False,False,False
2009-05-01,2009,Waterbury,57470.0,143400.0,?,Detached House,3,3,996.0,1.025953,North,2009,5,May,2009-05,85930.0,149.5214894727684,Overvalued,False,False,False,False
2009-05-01,2009,Fairfield,273700.0,456100.0,Single Family,Detached House,3,3,1095.0,1.025953,North,2009,5,May,2009-05,182400.0,66.64230909755207,Overvalued,False,False,False,False
2009-05-02,2009,Fairfield,1515640.0,2100000.0,Single Family,Detached House,3,1,1021.0,1.025953,North,2009,5,May,2009-05,584360.0,38.55532976168483,Overvalued,True,True,True,False
2009-05-02,2009,Norwalk,246330.0,450000.0,Single Family,Detached House,3,3,904.0,1.025953,North,2009,5,May,2009-05,203670.0,82.68176835951772,Overvalued,False,False,False,False
2009-05-02,2009,Greenwich,902440.0,1150000.0,Three Family,Triplex,6,6,2034.0,1.025953,North,2009,5,May,2009-05,247560.0,27.43229466778955,Overvalued,False,False,False,False
2009-05-02,2009,Norwalk,384440.0,722500.0,Single Family,Detached House,3,1,1096.0,1.025953,South,2009,5,May,2009-05,338060.0,87.93569867859745,Overvalued,False,False,False,False
